timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1724672220,18.5632783,73.8331533,525.4,21.06222222222222,90,31.488888888888887,145.45555555555555,-91.0,-84.0,85.0,0
1724672221,18.5632741,73.8331491,527.4,22.964444444444446,90,31.488888888888887,145.45555555555555,-90.0,-84.0,86.0,0
1724672222,18.5632733,73.8331486,527.4,,0,,,-90.0,-84.0,86.0,0
1724672223,18.5632731,73.8331484,527.4,22.684615384615388,91,31.417582417582416,147.34065934065933,-90.0,-84.0,86.0,0
1724672224,18.5632756,73.8331688,517.6,23.222826086956523,92,31.42391304347826,148.16304347826087,-91.0,-84.0,85.0,0
1724672225,18.5632763,73.8331745,517.6,24.00537634408602,93,31.49462365591398,150.1720430107527,-90.0,-84.0,86.0,0
1724672226,18.5632765,73.833176,517.6,23.689247311827955,93,31.49462365591398,150.1720430107527,-90.0,-84.0,86.0,0
1724672227,18.5632766,73.8331765,517.6,23.865957446808512,94,31.606382978723403,149.0531914893617,-90.0,-84.0,86.0,0
1724672228,18.5632767,73.8331766,517.6,23.74301075268817,93,31.537634408602152,147.05376344086022,-90.0,-84.0,86.0,0
1724672229,18.5632767,73.8331767,517.6,23.981521739130436,92,31.597826086956523,148.0108695652174,-80.0,-84.0,96.0,0
1724672230,18.5632814,73.8331803,518.3,23.428571428571427,91,31.428571428571427,146.4065934065934,-95.0,-84.0,81.0,0
1724672231,18.5632828,73.8331813,518.5,23.30222222222222,90,31.31111111111111,147.53333333333333,-92.0,-84.0,85.0,0
1724672232,18.5632844,73.8331816,518.6,23.504444444444445,90,31.31111111111111,147.53333333333333,-107.0,-84.0,69.0,0
1724672233,18.563287,73.8331828,518.6,24.204444444444444,90,31.31111111111111,147.53333333333333,-87.0,-84.0,89.0,0
1724672234,18.563288,73.8331832,518.9,24.183333333333334,90,31.177777777777777,146.1888888888889,-93.0,-84.0,83.0,0
1724672235,18.5632883,73.8331845,519.1,24.465555555555557,90,31.177777777777777,146.1888888888889,-104.0,-82.0,72.0,0
1724672236,18.5632883,73.8331861,519.0,24.1010989010989,91,31.142857142857142,146.67032967032966,-109.0,-82.0,67.0,0
1724672237,18.5632883,73.8331875,519.0,24.219565217391303,92,31.195652173913043,148.7173913043478,-111.0,-82.0,65.0,0
1724672238,18.5632882,73.8331879,519.3,23.662365591397847,93,30.451612903225808,148.09677419354838,-103.0,-82.0,74.0,0
1724672239,18.5632883,73.8331918,519.6,23.539361702127657,94,29.914893617021278,145.86170212765958,-101.0,-82.0,76.0,0
1724672240,18.5632882,73.8331954,519.6999999999999,23.236842105263158,95,29.694736842105264,145.25263157894736,-100.0,-83.0,76.0,0
1724672241,18.5632881,73.8331988,519.8,23.562105263157896,95,29.694736842105264,145.25263157894736,-91.0,-83.0,86.0,0
1724672242,18.5632882,73.8331998,519.8,23.538947368421052,95,29.694736842105264,145.25263157894736,-92.0,-83.0,84.0,0
1724672243,18.5632881,73.8332001,519.8,23.896842105263158,95,29.694736842105264,145.25263157894736,-92.0,-84.0,85.0,0
1724672244,18.5632883,73.8332002,519.8,23.981052631578944,95,29.694736842105264,145.25263157894736,-97.0,-82.0,79.0,0
1724672245,18.5632884,73.8332098,520.1999999999999,23.753684210526316,95,29.694736842105264,145.25263157894736,-98.0,-84.0,78.0,0
1724672246,18.5632884,73.8332137,520.3,23.966315789473686,95,29.694736842105264,145.25263157894736,-96.0,-83.0,80.0,0
1724672247,18.5632871,73.8332148,520.4,24.72736842105263,95,30.726315789473684,144.42105263157896,-95.0,-83.0,82.0,0
1724672248,18.5632869,73.8332151,520.4,24.689473684210526,95,31.25263157894737,145.8,-95.0,-83.0,82.0,0
1724672249,18.5632867,73.8332152,520.4,25.369473684210526,95,31.25263157894737,145.8,-94.0,-83.0,83.0,0
