timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1723717267,18.5633483,73.83318,523.1,,0,,,9.0,-79.0,200.0,0
1723717266,18.5633483,73.83318,523.1,,0,,,,,,0
1723717268,18.5633483,73.83318,523.1,22.48695652173913,92,29.82608695652174,142.67391304347825,10.0,-79.0,200.0,0
1723717269,18.5633483,73.83318,523.1,22.506521739130434,92,29.82608695652174,142.65217391304347,9.0,-79.0,200.0,0
1723717270,18.5633483,73.83318,523.1,22.49891304347826,92,31.27173913043478,146.59782608695653,10.0,-80.0,201.0,0
1723717271,18.5633483,73.83318,523.1,22.74891304347826,92,31.27173913043478,146.59782608695653,10.0,-79.0,200.0,0
1723717272,18.5633483,73.83318,523.1,22.09565217391304,92,31.27173913043478,146.59782608695653,10.0,-80.0,201.0,0
1723717273,18.5633483,73.83318,523.1,21.82391304347826,92,31.27173913043478,146.57608695652175,10.0,-80.0,201.0,0
1723717274,18.5633483,73.83318,523.1,21.797826086956523,92,31.27173913043478,146.57608695652175,10.0,-80.0,201.0,0
1723717275,18.5633483,73.83318,523.1,22.953260869565216,92,31.91304347826087,149.04347826086956,10.0,-79.0,200.0,0
1723717276,18.5633483,73.83318,523.1,22.73804347826087,92,31.91304347826087,149.04347826086956,10.0,-80.0,201.0,0
1723717277,18.5633483,73.83318,523.1,22.881521739130434,92,31.91304347826087,149.04347826086956,10.0,-80.0,201.0,0
1723717278,18.5633483,73.83318,523.1,23.053260869565218,92,31.91304347826087,149.04347826086956,10.0,-80.0,201.0,0
1723717279,18.5633483,73.83318,523.1,22.779347826086955,92,31.641304347826086,149.16304347826087,9.0,-79.0,200.0,0
1723717280,18.5633483,73.83318,523.1,22.974999999999998,92,31.641304347826086,149.16304347826087,10.0,-79.0,201.0,0
1723717281,18.5633483,73.83318,523.1,22.786021505376343,93,31.526881720430108,149.49462365591398,9.0,-79.0,200.0,0
1723717282,18.5633483,73.83318,523.1,23.348387096774193,93,31.526881720430108,149.49462365591398,9.0,-79.0,200.0,0
1723717283,18.5633483,73.83318,523.1,22.91720430107527,93,31.526881720430108,149.49462365591398,9.0,-79.0,200.0,0
1723717284,18.5633483,73.83318,523.1,23.447311827956987,93,31.526881720430108,149.49462365591398,10.0,-79.0,200.0,0
1723717285,18.5633483,73.83318,523.1,23.24516129032258,93,31.29032258064516,149.74193548387098,10.0,-79.0,200.0,0
1723717286,18.5633483,73.83318,523.1,23.3247311827957,93,31.29032258064516,149.74193548387098,9.0,-79.0,200.0,0
1723717287,18.5633483,73.83318,523.1,23.552688172043013,93,31.29032258064516,149.752688172043,9.0,-79.0,200.0,0
1723717288,18.5633483,73.83318,523.1,23.438709677419357,93,30.365591397849464,147.7741935483871,10.0,-79.0,200.0,0
1723717289,18.5633483,73.83318,523.1,23.582608695652173,92,30.01086956521739,146.6086956521739,9.0,-79.0,200.0,0
1723717290,18.5633483,73.83318,523.1,23.333333333333332,93,30.365591397849464,147.7741935483871,9.0,-79.0,200.0,0
1723717291,18.5633483,73.83318,523.1,23.177419354838708,93,30.376344086021504,147.7741935483871,9.0,-79.0,200.0,0
