timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1724911154,18.5634033,73.8332617,550.9,22.902298850574713,87,33.3448275862069,150.95402298850576,0.0,-84.0,172.0,0
1724911155,18.5634003,73.8332435,550.6,,0,,,3.0,-84.0,175.0,0
1724911156,18.5633986,73.8332473,551.1,23.33953488372093,86,33.348837209302324,151.6860465116279,3.0,-84.0,175.0,0
1724911157,18.5633982,73.8332554,551.5,23.39080459770115,87,33.87356321839081,153.0344827586207,2.0,-83.0,174.0,0
1724911158,18.5633936,73.8332502,551.6,23.969318181818185,88,34.375,153.75,2.0,-83.0,174.0,0
1724911159,18.5633886,73.8332523,554.1,23.906741573033706,89,33.98876404494382,152.02247191011236,3.0,-84.0,175.0,0
1724911160,18.5633859,73.8332445,553.5,24.047777777777778,90,33.977777777777774,151.3111111111111,3.0,-84.0,175.0,0
1724911161,18.5633852,73.8332425,553.5,24.10888888888889,90,33.977777777777774,151.3111111111111,3.0,-84.0,175.0,0
1724911162,18.563385,73.8332421,553.5,24.52747252747253,91,33.59340659340659,153.01098901098902,3.0,-84.0,175.0,0
1724911163,18.5633849,73.8332421,553.5,24.951648351648352,91,32.86813186813187,151.67032967032966,3.0,-84.0,176.0,0
1724911164,18.5633848,73.833242,553.5,25.31648351648352,91,32.86813186813187,151.67032967032966,3.0,-84.0,175.0,0
1724911165,18.5633849,73.8332418,553.5,25.423076923076923,91,32.86813186813187,151.67032967032966,3.0,-84.0,176.0,0
1724911166,18.563403,73.8332117,540.1999999999999,25.315217391304348,92,32.43478260869565,148.7173913043478,3.0,-84.0,176.0,0
1724911167,18.563408,73.8332057,539.9,25.37391304347826,92,32.43478260869565,148.7173913043478,3.0,-84.0,175.0,0
1724911168,18.5634095,73.8332042,539.9,25.13548387096774,93,32.39784946236559,149.53763440860214,3.0,-84.0,176.0,0
1724911169,18.5634099,73.8332038,539.9,25.17311827956989,93,32.39784946236559,149.53763440860214,3.0,-84.0,175.0,0
1724911170,18.56341,73.8332036,539.9,25.83936170212766,94,32.8936170212766,150.80851063829786,3.0,-84.0,175.0,0
1724911171,18.5634101,73.8332037,539.9,25.72872340425532,94,32.61702127659574,149.14893617021278,3.0,-84.0,175.0,0
1724911172,18.56341,73.8332035,539.9,25.76595744680851,94,32.97872340425532,148.70212765957447,3.0,-84.0,175.0,0
1724911173,18.56341,73.8332034,539.9,25.622105263157895,95,32.96842105263158,150.6421052631579,3.0,-84.0,175.0,0
1724911174,18.56341,73.8332033,539.9,25.725263157894737,95,32.96842105263158,150.6421052631579,3.0,-84.0,175.0,0
1724911175,18.56341,73.8332033,539.9,25.00842105263158,95,32.96842105263158,150.6421052631579,3.0,-84.0,175.0,0
1724911176,18.56341,73.8332033,539.9,25.222105263157893,95,32.96842105263158,150.6421052631579,3.0,-84.0,175.0,0
1724911177,18.56341,73.8332033,539.9,25.49473684210526,95,32.96842105263158,150.6421052631579,3.0,-84.0,176.0,0
1724911178,18.56341,73.8332033,539.9,25.038947368421052,95,32.96842105263158,150.6421052631579,3.0,-84.0,176.0,0
1724911179,18.56341,73.8332033,539.9,24.75957446808511,94,32.97872340425532,148.70212765957447,3.0,-84.0,175.0,0
