timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1724165744,18.5632058,73.8329607,420.20000000000005,,0,,,-2.0,-77.0,170.0,0
1724165743,18.5631346,73.8329067,419.20000000000005,,0,,,,,,0
1724165745,18.5632257,73.832976,420.20000000000005,17.119767441860464,86,34.395348837209305,154.46511627906978,-2.0,-77.0,170.0,0
1724165746,18.5632312,73.8329802,420.20000000000005,17.1453488372093,86,34.395348837209305,154.46511627906978,-2.0,-77.0,170.0,0
1724165747,18.5632507,73.8329898,419.9,18.795348837209303,86,34.395348837209305,154.46511627906978,-2.0,-77.0,170.0,0
1724165748,18.5632719,73.833043,419.9,18.47093023255814,86,34.395348837209305,154.46511627906978,-2.0,-77.0,171.0,0
1724165749,18.5632779,73.833058,419.9,19.45632183908046,87,34.40229885057471,154.33333333333334,-2.0,-77.0,171.0,0
1724165750,18.5632795,73.8330621,419.9,19.89659090909091,88,34.69318181818182,152.7840909090909,-2.0,-77.0,171.0,0
1724165751,18.5632799,73.8330633,419.9,20.186363636363637,88,34.69318181818182,152.7840909090909,-2.0,-77.0,171.0,0
1724165752,18.56328,73.8330635,419.9,20.25340909090909,88,34.0,151.5568181818182,-2.0,-77.0,171.0,0
1724165753,18.56328,73.8330634,419.9,20.120224719101124,89,34.31460674157304,153.79775280898878,-2.0,-77.0,171.0,0
1724165754,18.5632932,73.833168,419.79999999999995,21.086516853932586,89,34.31460674157304,153.79775280898878,-2.0,-77.0,170.0,0
1724165755,18.5632969,73.8331972,419.79999999999995,21.09120879120879,91,34.35164835164835,155.62637362637363,-2.0,-77.0,170.0,0
1724165756,18.5632979,73.8332052,419.79999999999995,21.25054945054945,91,34.35164835164835,155.62637362637363,-2.0,-77.0,170.0,0
1724165757,18.5632898,73.8332099,419.79999999999995,20.59565217391304,92,34.59782608695652,157.6304347826087,-2.0,-77.0,170.0,0
1724165758,18.5632876,73.8332112,419.79999999999995,21.236263736263737,91,33.94505494505494,153.98901098901098,-2.0,-77.0,170.0,0
1724165759,18.5632869,73.8332116,419.79999999999995,21.128260869565217,92,34.19565217391305,156.0108695652174,-2.0,-77.0,171.0,0
1724165760,18.5632868,73.8332117,419.79999999999995,21.541304347826088,92,34.19565217391305,156.0108695652174,-2.0,-77.0,171.0,0
1724165761,18.5632867,73.8332117,419.79999999999995,21.755434782608695,92,34.40217391304348,156.6413043478261,-2.0,-77.0,171.0,0
1724165762,18.5632867,73.8332117,419.79999999999995,21.705434782608698,92,34.40217391304348,156.6413043478261,-2.0,-77.0,171.0,0
1724165763,18.5632867,73.8332117,419.79999999999995,22.3,91,34.15384615384615,154.62637362637363,-2.0,-77.0,171.0,0
1724165764,18.5632867,73.8332117,419.79999999999995,22.343333333333334,90,33.888888888888886,153.64444444444445,-2.0,-77.0,171.0,0
1724165765,18.5632867,73.8332117,419.79999999999995,22.2978021978022,91,34.15384615384615,154.64835164835165,-2.0,-77.0,171.0,0
1724165766,18.5632867,73.8332117,419.79999999999995,22.20769230769231,91,34.15384615384615,154.64835164835165,-2.0,-77.0,170.0,0
1724165767,18.5632867,73.8332117,419.79999999999995,22.303296703296702,91,34.16483516483517,153.83516483516485,-2.0,-77.0,171.0,0
1724165768,18.5632867,73.8332117,419.79999999999995,22.423076923076923,91,34.16483516483517,153.84615384615384,-2.0,-77.0,171.0,0
1724165769,18.5633107,73.8331612,420.5,22.43010752688172,93,34.1505376344086,155.6021505376344,-1.0,-75.0,171.0,0
1724165770,18.5633174,73.8331446,420.5,22.244086021505375,93,34.483870967741936,156.33333333333334,-2.0,-76.0,171.0,0
