timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1725024927,18.56326,73.8331367,498.79999999999995,19.93370786516854,89,33.08988764044944,144.35955056179776,-1.0,-82.0,177.0,0
1725024929,18.5632615,73.833145,498.9,19.911235955056178,89,33.08988764044944,144.35955056179776,-1.0,-82.0,177.0,0
1725024930,18.5632619,73.8331465,498.9,19.754545454545454,88,33.22727272727273,145.25,-1.0,-82.0,177.0,0
1725024931,18.5632618,73.8331467,498.9,20.059550561797753,89,33.08988764044944,144.35955056179776,-1.0,-82.0,177.0,0
1725024932,18.5632617,73.8331467,498.9,20.119101123595506,89,33.08988764044944,144.35955056179776,-1.0,-82.0,177.0,0
1725024933,18.5632617,73.8331467,498.9,20.457954545454545,88,33.29545454545455,146.14772727272728,-1.0,-82.0,177.0,0
1725024934,18.5632617,73.8331467,498.9,20.445454545454545,88,33.29545454545455,146.14772727272728,-1.0,-82.0,177.0,0
1725024935,18.5632617,73.8331467,498.9,20.479775280898878,89,33.449438202247194,145.2134831460674,-1.0,-82.0,177.0,0
1725024936,18.5632617,73.8331467,498.9,21.164044943820222,89,32.70786516853933,143.8426966292135,-1.0,-82.0,177.0,0
1725024937,18.5632617,73.8331467,498.9,21.008888888888887,90,32.37777777777778,143.1,-1.0,-82.0,177.0,0
1725024938,18.5632617,73.8331467,498.9,21.346666666666668,90,32.37777777777778,143.1,-1.0,-82.0,177.0,0
1725024939,18.5632617,73.8331467,498.9,21.37333333333333,90,32.37777777777778,143.1,-1.0,-82.0,177.0,0
1725024940,18.5632617,73.8331467,498.9,21.378651685393258,89,31.8876404494382,144.4494382022472,-1.0,-82.0,177.0,0
1725024941,18.5633218,73.8331623,493.6,21.908988764044945,89,31.8876404494382,144.4494382022472,0.0,-82.0,178.0,0
1725024942,18.5633337,73.8331702,495.1,21.686516853932584,89,31.8876404494382,144.4494382022472,-1.0,-82.0,177.0,0
