timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined
1725103524,18.56341,73.8332016667,515.4,11.308108108108108,148,31.77027027027027,152.90540540540542,4.0,-88.0,5.0,1
1725103525,18.5634099,73.8332016,515.4,,0,,,4.0,-88.0,4.0,1
1725103526,18.5634101,73.8332015,515.4,15.369047619047619,84,32.86904761904762,155.5,4.0,-88.0,5.0,1
1725103528,18.56341,73.833202,515.4,18.328735632183907,87,33.3448275862069,154.66666666666666,5.0,-88.0,5.0,1
1725103529,18.56341,73.8332017,515.4,18.559302325581395,86,33.51162790697674,154.6627906976744,5.0,-88.0,5.0,1
1725103530,18.56341,73.8332017,515.4,19.8953488372093,86,33.51162790697674,154.6627906976744,4.0,-88.0,4.0,1
1725103531,18.56341,73.8332017,515.4,22.08372093023256,86,33.51162790697674,154.6627906976744,4.0,-88.0,4.0,1
1725103532,18.56341,73.8332017,515.4,21.947674418604652,86,33.51162790697674,154.6627906976744,4.0,-88.0,5.0,1
1725103533,18.56341,73.8332017,515.4,22.411627906976744,86,32.7093023255814,158.6627906976744,5.0,-88.0,5.0,1
1725103534,18.56341,73.8332017,515.4,22.938372093023258,86,32.7093023255814,158.6627906976744,5.0,-88.0,5.0,1
1725103535,18.56341,73.8332017,515.4,22.726744186046513,86,32.0,160.45348837209303,5.0,-88.0,5.0,1
1725103536,18.56341,73.8332017,515.4,22.901149425287354,87,31.977011494252874,159.19540229885058,5.0,-88.0,5.0,1
1725103537,18.56341,73.8332017,515.4,23.08409090909091,88,32.5,157.5,5.0,-88.0,5.0,1
1725103538,18.56341,73.8332017,515.4,23.04,90,32.41111111111111,156.33333333333334,4.0,-88.0,5.0,1
1725103539,18.56341,73.8332017,515.4,23.018681318681317,91,32.38461538461539,157.05494505494505,4.0,-88.0,5.0,1
1725103540,18.56341,73.8332017,515.4,23.051086956521736,92,32.70652173913044,156.17391304347825,5.0,-88.0,6.0,1
1725103541,18.56341,73.8332017,515.4,23.118478260869566,92,32.70652173913044,156.17391304347825,4.0,-88.0,5.0,1
1725103542,18.56341,73.8332017,515.4,22.960869565217394,92,32.391304347826086,153.5326086956522,5.0,-88.0,5.0,1
1725103543,18.56341,73.8332017,515.4,22.93617021276596,94,31.95744680851064,153.85106382978722,5.0,-88.0,5.0,1
1725103544,18.56341,73.8332017,515.4,23.225263157894737,95,31.83157894736842,153.47368421052633,4.0,-88.0,5.0,1
1725103545,18.56341,73.8332017,515.4,23.564893617021276,94,32.180851063829785,151.63829787234042,5.0,-88.0,5.0,1
1725103546,18.56341,73.8332017,515.4,23.5,95,31.936842105263157,150.98947368421054,5.0,-88.0,5.0,1
1725103547,18.56341,73.8332017,515.4,23.160416666666666,96,31.8125,150.64583333333334,5.0,-88.0,6.0,1
1725103548,18.56341,73.8332017,515.4,22.929166666666664,96,31.8125,150.64583333333334,5.0,-88.0,5.0,1
1725103549,18.56341,73.8332017,515.4,23.04479166666667,96,31.8125,150.64583333333334,5.0,-88.0,5.0,1
1725103550,18.56341,73.8332017,515.4,23.016494845360825,97,31.587628865979383,150.6701030927835,5.0,-88.0,5.0,1
1725103551,18.56341,73.8332017,515.4,22.791666666666668,96,31.822916666666668,151.30208333333334,5.0,-88.0,5.0,1
1725103552,18.56341,73.8332017,515.4,23.02,95,32.36842105263158,154.0421052631579,5.0,-88.0,5.0,1
1725103553,18.56341,73.8332017,515.4,23.015625,96,32.239583333333336,153.66666666666666,5.0,-88.0,5.0,1
1725103554,18.56341,73.8332017,515.4,23.203092783505152,97,32.0,153.01030927835052,5.0,-88.0,5.0,1
1725103555,18.5634212,73.8332143,515.4,23.152577319587632,97,32.29896907216495,153.7319587628866,5.0,-88.0,5.0,1
1725103556,18.563423,73.8332177,515.4,23.421875,96,32.427083333333336,154.10416666666666,5.0,-88.0,5.0,1
1725103557,18.5634232,73.8332169,515.3,23.244329896907214,97,32.16494845360825,153.49484536082474,5.0,-88.0,5.0,1
1725103558,18.5634233,73.8332167,515.3,23.11134020618557,97,32.16494845360825,153.49484536082474,5.0,-88.0,5.0,1
1725103559,18.5634233,73.8332167,515.3,23.951020408163263,98,32.04081632653061,153.1326530612245,4.0,-88.0,4.0,1
1725103560,18.5634233,73.8332167,515.3,24.06122448979592,98,32.04081632653061,153.1326530612245,4.0,-88.0,4.0,1
1725103561,18.5634233,73.8332167,515.3,24.085714285714285,98,32.04081632653061,153.1326530612245,4.0,-88.0,4.0,1
1725103562,18.5634233,73.8332167,515.3,24.083673469387755,98,31.816326530612244,153.3673469387755,4.0,-88.0,4.0,1
1725103563,18.5634233,73.8332167,515.3,24.01530612244898,98,31.816326530612244,153.3877551020408,5.0,-88.0,4.0,1
1725103564,18.5634233,73.8332167,515.3,24.082653061224487,98,31.122448979591837,152.24489795918367,4.0,-88.0,4.0,1
1725103565,18.5634233,73.8332167,515.3,24.187755102040818,98,31.122448979591837,152.24489795918367,5.0,-88.0,4.0,1
1725103566,18.5634233,73.8332167,515.3,24.368367346938776,98,31.122448979591837,152.24489795918367,4.0,-88.0,4.0,1
1725103567,18.5634233,73.8332167,515.3,24.56122448979592,98,31.122448979591837,152.24489795918367,5.0,-88.0,4.0,1
